index,spark.executor.memory,spark.driver.memory,spark.executor.cores,spark.default.parallelism,spark.driver.supervise,spark.shuffle.io.maxRetries,spark.memory.useLegacyMode,spark.driver.maxResultSize,spark.driver.cores,duration,dataSize(G),N_Node,N_Neis,Node_fetures
382,4,8,1,5,1,46,0,10,2,90.213,3,0,1,24 8 
383,1,2,6,10,1,17,0,6,2,75.244,3,0,1,24 8 
384,1,1,7,15,0,38,1,3,2,50.103,3,0,1,24 8 
385,4,8,2,13,1,12,0,15,2,73.565,3,0,1,24 8 
386,8,8,7,20,1,11,1,4,7,46.683,3,0,1,24 8 
387,8,1,6,28,0,25,1,14,3,42.732,3,0,1,24 8 
388,4,8,1,2,0,47,1,15,5,78.203,3,0,1,24 8 
389,2,1,4,18,1,28,0,2,7,74.409,3,0,1,24 8 
390,8,8,3,10,1,9,0,5,3,36.16,3,0,1,24 8 
391,2,8,3,4,0,6,0,12,9,38.911,3,0,1,24 8 
392,8,8,8,20,0,26,0,3,3,31.035,3,0,1,24 8 
393,8,1,4,29,1,45,0,3,1,33.244,3,0,1,24 8 
394,4,4,3,5,1,7,0,10,2,48.88,3,0,1,24 8 
395,4,1,7,3,0,22,0,9,8,47.178,3,0,1,24 8 
396,4,1,8,9,1,13,1,7,8,68.656,3,0,1,24 8 
397,8,8,5,7,1,9,0,1,5,35.986,3,0,1,24 8 
398,2,1,4,13,0,28,1,10,1,41.643,3,0,1,24 8 
399,1,8,6,7,0,7,0,4,4,58.788,3,0,1,24 8 
400,4,4,1,18,1,42,0,4,6,83.394,3,0,1,24 8 
401,8,1,4,6,0,6,1,8,8,49.192,3,0,1,24 8 
402,2,2,1,24,1,20,0,14,2,105.52,3,0,1,24 8 
403,8,8,5,9,0,48,1,1,1,41.539,3,0,1,24 8 
404,2,2,8,11,1,27,0,14,8,32.284,3,0,1,24 8 
405,1,1,1,27,0,17,1,13,4,86.982,3,0,1,24 8 
406,2,4,5,14,0,20,0,12,8,77.396,3,0,1,24 8 
407,8,4,4,19,1,7,0,1,3,51.017,3,0,1,24 8 
408,8,4,4,29,0,22,1,12,5,56.669,3,0,1,24 8 
409,2,4,7,29,1,41,1,12,8,57.428,3,0,1,24 8 
410,4,2,4,18,1,45,1,7,7,57.115,3,0,1,24 8 
411,8,8,6,3,0,11,1,3,6,44.787,3,0,1,24 8 
412,4,2,7,16,1,4,1,15,1,39.588,3,0,1,24 8 
413,2,4,8,23,1,3,0,8,1,30.149,3,0,1,24 8 
414,8,4,2,13,0,8,1,9,6,57.797,3,0,1,24 8 
415,8,1,4,14,0,10,0,12,4,57.024,3,0,1,24 8 
416,4,8,5,22,0,17,1,15,1,60.461,3,0,1,24 8 
417,1,8,5,11,0,10,1,6,1,61.539,3,0,1,24 8 
418,2,8,3,18,1,32,0,15,5,60.154,3,0,1,24 8 
419,4,2,5,12,1,46,0,5,6,39.465,3,0,1,24 8 
420,1,1,7,4,0,23,1,14,7,35.023,3,0,1,24 8 
421,4,8,7,14,0,17,0,10,5,47.904,3,0,1,24 8 
422,8,4,7,3,0,7,0,7,9,52.349,3,0,1,24 8 
423,1,4,4,8,0,8,1,8,8,62.788,3,0,1,24 8 
424,4,4,8,12,0,36,0,9,7,48.399,3,0,1,24 8 
425,4,2,8,12,0,13,1,12,5,50.476,3,0,1,24 8 
426,1,2,7,27,1,10,1,15,4,52.154,3,0,1,24 8 
427,4,2,6,2,1,9,1,1,9,57.807,3,0,1,24 8 
428,8,2,4,4,0,8,1,4,9,43.443,3,0,1,24 8 
429,4,1,6,12,0,22,1,1,1,41.37,3,0,1,24 8 
430,1,4,7,20,1,9,1,2,2,39.812,3,0,1,24 8 
431,2,2,2,26,0,3,1,10,8,56.58,3,0,1,24 8 
432,2,8,3,19,1,24,0,8,7,64.58,3,0,1,24 8 
433,8,1,6,14,0,21,0,6,1,61.15,3,0,1,24 8 
434,1,8,3,13,1,41,1,11,2,47.717,3,0,1,24 8 
435,2,2,1,23,0,25,1,6,3,79.785,3,0,1,24 8 
436,1,1,3,4,0,46,1,14,8,56.061,3,0,1,24 8 
437,1,1,5,28,0,40,1,9,6,70.273,3,0,1,24 8 
438,4,2,5,13,1,17,1,2,7,68.612,3,0,1,24 8 
439,1,2,3,3,1,47,0,14,4,58.792,3,0,1,24 8 
440,1,4,8,15,0,42,1,8,3,56.503,3,0,1,24 8 
441,8,1,8,4,0,10,1,3,3,57.128,3,0,1,24 8 
442,1,2,3,20,1,7,0,7,6,48.853,3,0,1,24 8 
443,8,2,7,24,1,22,0,10,6,37.101,3,0,1,24 8 
444,8,4,3,14,1,43,0,8,5,57.738,3,0,1,24 8 
445,4,4,4,15,0,49,1,12,9,54.218,3,0,1,24 8 
446,8,2,4,27,0,12,0,9,3,44.398,3,0,1,24 8 
447,2,4,4,29,1,47,1,6,8,56.344,3,0,1,24 8 
448,1,1,2,17,1,27,0,6,9,75.362,3,0,1,24 8 
449,2,1,4,10,0,8,1,1,7,59.333,3,0,1,24 8 
450,4,4,4,24,0,21,1,6,7,68.044,3,0,1,24 8 
451,1,8,7,23,0,41,0,15,8,39.124,3,0,1,24 8 
452,1,8,1,3,1,38,1,1,7,74.557,3,0,1,24 8 
453,8,4,5,12,0,31,1,4,5,41.439,3,0,1,24 8 
454,1,8,6,3,1,45,0,4,2,64.439,3,0,1,24 8 
455,4,8,6,2,1,24,1,3,8,45.153,3,0,1,24 8 
456,8,1,4,26,1,11,1,8,5,60.106,3,0,1,24 8 
457,1,4,4,14,1,17,1,8,8,73.69,3,0,1,24 8 
458,2,4,3,17,1,26,1,11,1,54.809,3,0,1,24 8 
459,2,4,4,11,0,16,1,11,7,77.483,3,0,1,24 8 
460,8,8,3,18,0,9,1,14,6,51.262,3,0,1,24 8 
461,2,2,8,12,0,19,0,14,3,46.162,3,0,1,24 8 
462,2,2,6,27,1,21,0,10,2,47.305,3,0,1,24 8 
463,1,8,1,5,1,5,0,1,6,83.052,3,0,1,24 8 
464,8,8,4,16,0,12,1,2,3,52.761,3,0,1,24 8 
465,4,8,6,16,1,22,1,11,7,57.825,3,0,1,24 8 
466,1,2,5,9,0,37,0,7,6,60.192,3,0,1,24 8 
467,1,4,1,8,0,16,1,8,8,94.455,3,0,1,24 8 
468,4,1,7,21,0,6,1,3,4,57.303,3,0,1,24 8 
469,2,4,8,5,1,29,1,3,1,42.858,3,0,1,24 8 
470,8,2,2,14,1,46,1,3,2,61.464,3,0,1,24 8 
471,2,1,2,16,1,15,1,6,6,55.103,3,0,1,24 8 
472,2,4,1,3,1,31,1,15,4,82.987,3,0,1,24 8 
473,1,1,4,13,1,8,0,10,8,57.582,3,0,1,24 8 
474,2,4,7,25,1,22,0,7,1,47.017,3,0,1,24 8 
475,1,2,4,17,1,29,0,1,5,93.885,3,0,1,24 8 
476,2,1,4,7,0,4,1,6,8,56.71,3,0,1,24 8 
477,8,4,2,24,1,47,0,1,6,59.787,3,0,1,24 8 
478,8,1,8,17,0,43,1,8,1,64.43,3,0,1,24 8 
479,1,4,4,7,1,21,1,9,3,77.288,3,0,1,24 8 
480,1,2,4,14,1,32,0,10,6,50.486,3,0,1,24 8 
481,4,2,1,11,0,6,1,12,2,87.449,3,0,1,24 8 
482,8,4,7,17,0,37,0,3,3,72.504,3,0,1,24 8 
483,4,1,2,19,1,32,0,2,1,61.834,3,0,1,24 8 
484,2,8,2,14,0,3,1,12,3,75.168,3,0,1,24 8 
485,4,2,7,18,0,12,1,1,2,35.601,3,0,1,24 8 
486,4,1,4,26,0,6,0,1,2,56.882,3,0,1,24 8 
487,8,8,4,18,0,44,0,4,9,90.824,3,0,1,24 8 
488,1,4,6,26,0,48,0,10,9,30.376,3,0,1,24 8 
489,1,2,6,27,1,13,0,1,2,41.495,3,0,1,24 8 
490,4,8,8,3,1,7,0,14,5,54.968,3,0,1,24 8 
491,8,2,7,23,0,4,0,5,9,46.849,3,0,1,24 8 
492,2,8,7,20,0,44,1,1,8,62.212,3,0,1,24 8 
493,1,2,3,29,1,39,0,7,1,79.419,3,0,1,24 8 
494,1,8,7,9,1,7,1,7,1,59.172,3,0,1,24 8 
495,1,4,4,16,0,7,1,5,1,67.736,3,0,1,24 8 
496,2,8,2,19,0,23,0,6,7,66.526,3,0,1,24 8 
497,2,4,8,27,1,9,1,4,1,59.411,3,0,1,24 8 
498,1,8,6,19,0,14,0,11,4,35.791,3,0,1,24 8 
499,1,8,2,28,0,10,1,13,6,77.408,3,0,1,24 8 
500,2,2,4,9,1,38,0,13,1,75.934,3,0,1,24 8 
501,2,1,1,20,0,31,1,13,3,77.766,3,0,1,24 8 
502,1,2,5,26,1,33,1,11,4,41.026,3,0,1,24 8 
503,1,4,2,21,1,8,0,5,8,56.963,3,0,1,24 8 
504,8,2,7,2,0,9,0,14,7,78.016,3,0,1,24 8 
505,1,2,2,2,0,18,1,11,7,83.667,3,0,1,24 8 
506,8,8,4,14,1,23,1,15,9,47.33,3,0,1,24 8 
507,4,4,2,8,1,38,0,7,1,57.189,3,0,1,24 8 
508,4,4,4,6,0,29,1,2,5,52.568,3,0,1,24 8 
509,1,1,1,10,1,31,1,15,1,87.769,3,0,1,24 8 
510,1,8,8,19,0,22,1,12,1,57.578,3,0,1,24 8 
511,2,8,2,18,0,36,0,7,2,67.697,3,0,1,24 8 
512,1,2,1,16,1,41,1,9,9,96.264,3,0,1,24 8 
513,2,8,6,11,0,6,0,1,2,62.812,3,0,1,24 8 
514,2,4,8,8,1,22,0,9,5,51.729,3,0,1,24 8 
515,4,8,2,18,1,20,0,4,5,75.982,3,0,1,24 8 
516,1,1,8,16,1,29,0,1,6,44.225,3,0,1,24 8 
517,4,8,5,15,0,35,1,8,6,41.681,3,0,1,24 8 
518,8,2,4,12,1,22,0,5,3,52.147,3,0,1,24 8 
519,1,1,4,12,1,44,1,7,9,48.414,3,0,1,24 8 
520,2,8,8,28,0,6,1,8,4,37.675,3,0,1,24 8 
521,2,4,8,4,1,43,1,1,4,53.657,3,0,1,24 8 
522,2,8,8,10,0,46,1,13,2,50.955,3,0,1,24 8 
523,4,1,6,22,0,10,1,7,8,42.732,3,0,1,24 8 
524,8,8,8,3,1,47,1,12,7,46.535,3,0,1,24 8 
525,8,1,4,7,1,3,0,1,4,51.016,3,0,1,24 8 
526,8,4,3,10,0,45,1,10,2,47.194,3,0,1,24 8 
527,4,4,1,13,0,18,1,7,3,85.665,3,0,1,24 8 
528,1,1,6,18,0,42,1,13,2,47.064,3,0,1,24 8 
529,8,8,7,23,0,5,0,11,8,56.194,3,0,1,24 8 
530,4,8,5,3,1,12,1,13,2,62.687,3,0,1,24 8 
531,8,8,2,13,0,33,0,1,8,54.723,3,0,1,24 8 
532,4,2,1,29,1,12,0,9,1,69.792,3,0,1,24 8 
533,4,4,8,20,0,34,0,2,9,50.875,3,0,1,24 8 
534,8,2,2,24,0,21,1,2,5,69.325,3,0,1,24 8 
535,4,1,7,20,1,22,0,12,4,65.707,3,0,1,24 8 
536,8,1,2,27,0,13,1,11,3,62.635,3,0,1,24 8 
537,1,2,2,20,0,42,0,2,6,78.534,3,0,1,24 8 
538,8,4,4,5,0,42,0,11,5,52.004,3,0,1,24 8 
539,8,1,7,14,1,18,1,6,6,43.489,3,0,1,24 8 
540,8,1,5,21,0,24,1,12,7,57.905,3,0,1,24 8 
541,1,1,5,5,0,10,0,1,9,43.604,3,0,1,24 8 
542,2,8,4,19,1,44,1,15,8,45.188,3,0,1,24 8 
543,4,1,2,5,0,27,0,8,2,56.973,3,0,1,24 8 
544,8,1,6,4,0,44,1,6,7,25.9,3,0,1,24 8 
545,8,2,3,11,1,9,0,6,8,54.694,3,0,1,24 8 
546,2,8,4,19,0,21,1,14,8,46.696,3,0,1,24 8 
547,8,4,2,21,0,4,0,12,7,66.782,3,0,1,24 8 
548,1,8,8,17,1,10,1,15,1,38.929,3,0,1,24 8 
549,8,8,6,5,1,8,1,11,8,30.053,3,0,1,24 8 
550,4,1,3,17,1,40,0,14,7,30.967,3,0,1,24 8 
551,2,1,7,5,1,25,1,9,8,33.553,3,0,1,24 8 
552,8,2,2,15,1,5,0,12,6,55.576,3,0,1,24 8 
553,4,8,4,15,0,19,1,10,1,47.295,3,0,1,24 8 
554,8,1,8,4,1,49,0,8,6,27.848,3,0,1,24 8 
555,8,1,4,19,0,26,1,12,5,37.098,3,0,1,24 8 
556,1,1,8,4,0,34,1,1,2,31.788,3,0,1,24 8 
557,4,4,6,26,1,49,1,9,4,38.332,3,0,1,24 8 
558,1,8,4,6,0,47,0,6,7,50.515,3,0,1,24 8 
559,1,4,8,10,1,10,0,11,3,41.536,3,0,1,24 8 
560,8,4,7,21,0,5,0,1,8,31.373,3,0,1,24 8 
561,2,1,1,2,0,48,0,2,4,88.944,3,0,1,24 8 
562,2,2,8,8,1,22,1,11,8,42.026,3,0,1,24 8 
563,1,2,2,8,1,28,1,14,7,71.26,3,0,1,24 8 
564,8,8,2,15,0,20,1,10,1,66.483,3,0,1,24 8 
565,4,2,5,2,0,21,0,13,1,36.561,3,0,1,24 8 
566,1,2,7,2,1,29,0,9,5,30.039,3,0,1,24 8 
567,8,1,4,25,0,29,0,9,9,30.155,3,0,1,24 8 
568,8,8,2,20,0,28,0,6,9,47.637,3,0,1,24 8 
569,2,4,1,19,0,10,0,15,3,78.077,3,0,1,24 8 
570,2,1,1,20,0,8,1,8,7,88.022,3,0,1,24 8 
571,2,1,8,19,0,16,0,12,4,70.658,3,0,1,24 8 
572,4,2,2,21,1,15,0,8,5,66.887,3,0,1,24 8 
573,8,1,4,10,1,39,0,1,6,63.506,3,0,1,24 8 
574,2,4,2,4,1,15,0,12,2,89.241,3,0,1,24 8 
575,2,1,2,11,1,7,0,12,4,74.726,3,0,1,24 8 
576,1,4,6,3,0,33,0,14,3,41.937,3,0,1,24 8 
577,8,8,4,21,0,41,1,11,4,40.952,3,0,1,24 8 
578,2,4,6,12,1,16,0,3,4,39.28,3,0,1,24 8 
579,4,4,6,5,0,41,0,15,4,40.066,3,0,1,24 8 
580,8,4,2,26,0,17,0,10,6,46.516,3,0,1,24 8 
581,2,1,6,16,1,34,0,12,9,43.171,3,0,1,24 8 
582,2,8,3,24,1,45,0,14,5,30.493,3,0,1,24 8 
583,4,4,3,3,0,18,1,5,2,41.543,3,0,1,24 8 
584,1,2,6,15,1,28,0,5,4,44.771,3,0,1,24 8 
585,1,2,5,24,1,48,1,11,4,30.122,3,0,1,24 8 
586,8,2,7,22,0,38,1,15,3,25.355,3,0,1,24 8 
587,2,1,2,29,0,5,1,5,7,55.35,3,0,1,24 8 
588,4,4,5,15,1,48,0,10,2,47.883,3,0,1,24 8 
589,2,4,7,5,0,11,0,4,8,31.529,3,0,1,24 8 
590,1,4,8,8,1,38,0,2,5,28.788,3,0,1,24 8 
591,1,8,6,27,1,38,0,10,7,27.008,3,0,1,24 8 
592,8,4,6,18,0,4,1,12,7,27.094,3,0,1,24 8 
593,1,2,2,27,1,5,1,9,6,69.074,3,0,1,24 8 
594,4,4,4,7,1,38,1,5,5,51.594,3,0,1,24 8 
595,8,1,7,19,1,23,0,13,6,33.416,3,0,1,24 8 
596,1,1,2,13,0,43,0,4,2,59.629,3,0,1,24 8 
597,8,4,4,17,0,9,0,3,9,47.968,3,0,1,24 8 
598,8,4,4,2,0,11,1,3,4,58.082,3,0,1,24 8 
599,8,2,7,9,1,8,1,15,8,37.291,3,0,1,24 8 
600,4,4,6,19,1,38,1,8,6,33.153,3,0,1,24 8 
601,4,8,1,16,0,3,1,2,7,96.411,3,0,1,24 8 
602,1,4,7,12,1,23,1,12,4,37.24,3,0,1,24 8 
603,1,4,7,7,0,7,0,9,1,35.357,3,0,1,24 8 
604,1,1,7,25,0,39,1,12,2,32.669,3,0,1,24 8 
605,8,4,3,22,0,18,0,12,4,32.113,3,0,1,24 8 
606,2,4,8,14,1,40,0,2,2,46.977,3,0,1,24 8 
607,8,8,5,28,1,45,0,12,1,33.105,3,0,1,24 8 
608,4,1,7,17,1,17,1,10,6,38.2,3,0,1,24 8 
609,8,8,3,10,1,23,1,11,2,34.407,3,0,1,24 8 
610,1,2,6,15,0,28,0,4,8,38.548,3,0,1,24 8 
611,8,4,6,24,0,25,0,1,1,26.776,3,0,1,24 8 
612,1,2,6,17,1,35,1,1,1,29.213,3,0,1,24 8 
613,1,1,6,2,0,43,0,2,3,36.536,3,0,1,24 8 
614,1,1,6,20,0,35,0,8,1,31.733,3,0,1,24 8 
615,1,4,1,13,0,39,0,15,6,69.256,3,0,1,24 8 
616,1,4,1,7,1,8,1,3,2,96.127,3,0,1,24 8 
617,4,4,4,22,0,4,1,8,6,61.115,3,0,1,24 8 
618,4,4,3,10,1,41,1,1,8,41.775,3,0,1,24 8 
619,4,2,7,23,0,23,0,9,2,38.108,3,0,1,24 8 
620,4,1,5,26,1,28,0,12,4,36.633,3,0,1,24 8 
621,2,4,4,26,1,30,1,1,9,34.915,3,0,1,24 8 
622,8,4,4,14,0,37,1,9,8,59.148,3,0,1,24 8 
623,1,2,5,22,1,26,0,1,2,40.61,3,0,1,24 8 
624,1,2,7,27,0,34,1,10,1,33.326,3,0,1,24 8 
625,8,8,5,27,1,15,1,9,9,27.588,3,0,1,24 8 
626,1,1,4,8,1,13,0,2,6,41.038,3,0,1,24 8 
627,2,4,6,11,1,3,1,14,4,38.953,3,0,1,24 8 
628,1,1,8,17,0,8,1,13,9,29.655,3,0,1,24 8 
629,4,4,1,21,0,7,1,13,1,68.989,3,0,1,24 8 
630,4,1,7,23,0,27,1,4,7,92.097,3,0,1,24 8 
631,8,2,1,29,0,41,1,8,7,50.063,3,0,1,24 8 
632,4,4,4,20,1,3,1,8,3,55.154,3,0,1,24 8 
633,4,2,8,17,0,21,1,14,8,43.368,3,0,1,24 8 
634,4,4,2,25,0,9,1,13,5,62.035,3,0,1,24 8 
635,4,8,6,3,1,12,1,10,1,48.821,3,0,1,24 8 
636,2,4,6,21,1,27,0,7,3,45.559,3,0,1,24 8 
637,2,4,3,13,0,39,0,4,7,40.103,3,0,1,24 8 
638,2,8,7,10,1,32,1,8,3,27.716,3,0,1,24 8 
639,2,4,4,5,0,24,0,5,8,29.245,3,0,1,24 8 
640,4,2,8,8,1,31,1,14,5,46.404,3,0,1,24 8 
641,2,4,2,29,1,19,0,10,2,40.775,3,0,1,24 8 
642,4,4,7,10,0,27,1,4,7,46.147,3,0,1,24 8 
643,1,8,8,19,0,42,1,13,3,52.71,3,0,1,24 8 
644,1,2,3,19,0,41,1,5,2,47.789,3,0,1,24 8 
645,8,4,4,15,1,17,0,5,2,34.809,3,0,1,24 8 
646,8,2,1,23,1,26,1,13,8,66.492,3,0,1,24 8 
647,2,1,8,2,0,18,0,13,8,42.595,3,0,1,24 8 
648,4,2,2,26,1,41,1,9,7,70.908,3,0,1,24 8 
649,1,2,2,19,0,46,0,10,3,71.66,3,0,1,24 8 
650,1,4,8,9,1,45,1,15,5,42.252,3,0,1,24 8 
